"TimeStamp","Path","Value"
"03_08_2022-17:35:11","\\usni25pxed\memory\pages/sec","55.8966723534176"
"03_08_2022-17:35:11","\\usni25pxed\memory\available mbytes","22046"
"03_08_2022-17:35:11","\\usni25pxed\processor(_total)\% processor time","33.3545422161194"
"03_08_2022-17:35:11","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","68443.0236883233"
"03_08_2022-17:35:11","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:35:11","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:35:11","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:35:11","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:35:11","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0151874426940988"
"03_08_2022-17:35:11","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0151874426940988"
"03_08_2022-17:35:12","\\usni25pxed\physicaldisk(0 c:)\% idle time","97.4481360619203"
"03_08_2022-17:35:12","\\usni25pxed\physicaldisk(_total)\% idle time","97.4481360619203"
"03_08_2022-17:35:12","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:35:12","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000713385714285714"
"03_08_2022-17:35:12","\\usni25pxed\memory\pages/sec","111.020318978079"
"03_08_2022-17:35:12","\\usni25pxed\memory\available mbytes","22196"
"03_08_2022-17:35:12","\\usni25pxed\processor(_total)\% processor time","63.9009373393515"
"03_08_2022-17:35:12","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","23669.9249984059"
"03_08_2022-17:35:12","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:35:12","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:35:12","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:35:12","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:35:12","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0246451342322293"
"03_08_2022-17:35:12","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0246451342322293"
"03_08_2022-17:35:13","\\usni25pxed\physicaldisk(0 c:)\% idle time","95.7539425054459"
"03_08_2022-17:35:13","\\usni25pxed\physicaldisk(_total)\% idle time","95.7539425054459"
"03_08_2022-17:35:13","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:35:13","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000267816201117318"
"03_08_2022-17:35:13","\\usni25pxed\memory\pages/sec","35.2696181659523"
"03_08_2022-17:35:13","\\usni25pxed\memory\available mbytes","21785"
"03_08_2022-17:35:13","\\usni25pxed\processor(_total)\% processor time","99.6641595705452"
"03_08_2022-17:35:13","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","55799.1166423048"
"03_08_2022-17:35:13","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:35:13","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:35:13","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:35:13","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:35:13","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0414913646743705"
"03_08_2022-17:35:13","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0414913646743705"
"03_08_2022-17:35:14","\\usni25pxed\physicaldisk(0 c:)\% idle time","95.4056343263042"
"03_08_2022-17:35:14","\\usni25pxed\physicaldisk(_total)\% idle time","95.4056343263042"
"03_08_2022-17:35:14","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:35:14","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","3.76095723014257E-05"
"03_08_2022-17:35:14","\\usni25pxed\memory\pages/sec","3.90395147232162"
"03_08_2022-17:35:14","\\usni25pxed\memory\available mbytes","21748"
"03_08_2022-17:35:14","\\usni25pxed\processor(_total)\% processor time","73.502042460854"
"03_08_2022-17:35:14","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","44687.5565157975"
"03_08_2022-17:35:14","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:35:14","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:35:14","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:35:14","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:35:14","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.056210814442734"
"03_08_2022-17:35:14","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.056210814442734"
"03_08_2022-17:35:15","\\usni25pxed\physicaldisk(0 c:)\% idle time","99.6550616471223"
"03_08_2022-17:35:15","\\usni25pxed\physicaldisk(_total)\% idle time","99.6550616471223"
"03_08_2022-17:35:15","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0.0003535"
"03_08_2022-17:35:15","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","6.9628E-05"
"03_08_2022-17:35:15","\\usni25pxed\memory\pages/sec","22.8039295334782"
"03_08_2022-17:35:15","\\usni25pxed\memory\available mbytes","21645"
"03_08_2022-17:35:15","\\usni25pxed\processor(_total)\% processor time","52.5585241175281"
"03_08_2022-17:35:15","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","214026.776374058"
"03_08_2022-17:35:15","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:35:15","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:35:15","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:35:15","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:35:15","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.00217608987908519"
"03_08_2022-17:35:15","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.00217608987908519"
"03_08_2022-17:35:16","\\usni25pxed\physicaldisk(0 c:)\% idle time","97.4116918937261"
"03_08_2022-17:35:16","\\usni25pxed\physicaldisk(_total)\% idle time","97.4116918937261"
"03_08_2022-17:35:16","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:35:16","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","5.04045186640472E-05"
"03_08_2022-17:35:16","\\usni25pxed\memory\pages/sec","32.748501334303"
"03_08_2022-17:35:16","\\usni25pxed\memory\available mbytes","21604"
"03_08_2022-17:35:16","\\usni25pxed\processor(_total)\% processor time","66.2715748995597"
"03_08_2022-17:35:16","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","217953.184925726"
"03_08_2022-17:35:16","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:35:16","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:35:16","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:35:16","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:35:16","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0264782643949858"
"03_08_2022-17:35:16","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0264782643949858"
"03_08_2022-17:35:17","\\usni25pxed\physicaldisk(0 c:)\% idle time","98.6368327835451"
"03_08_2022-17:35:17","\\usni25pxed\physicaldisk(_total)\% idle time","98.6368327835451"
"03_08_2022-17:35:17","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:35:17","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.0006852"
"03_08_2022-17:35:17","\\usni25pxed\memory\pages/sec","3.96798510577111"
"03_08_2022-17:35:17","\\usni25pxed\memory\available mbytes","21563"
"03_08_2022-17:35:17","\\usni25pxed\processor(_total)\% processor time","60.8644842778432"
"03_08_2022-17:35:17","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","964837.402386326"
"03_08_2022-17:35:17","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:35:17","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:35:17","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:35:17","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:35:17","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.013649328871543"
"03_08_2022-17:35:17","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.013649328871543"
"03_08_2022-17:35:18","\\usni25pxed\physicaldisk(0 c:)\% idle time","96.1173545713012"
"03_08_2022-17:35:18","\\usni25pxed\physicaldisk(_total)\% idle time","96.1173545713012"
"03_08_2022-17:35:18","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0.000840283333333333"
"03_08_2022-17:35:18","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000407786666666667"
"03_08_2022-17:35:18","\\usni25pxed\memory\pages/sec","208.478296069162"
"03_08_2022-17:35:18","\\usni25pxed\memory\available mbytes","21513"
"03_08_2022-17:35:18","\\usni25pxed\processor(_total)\% processor time","29.6155704505566"
"03_08_2022-17:35:18","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","762424.98380074"
"03_08_2022-17:35:18","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:35:18","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:35:18","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:35:18","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:35:18","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0394605237411706"
"03_08_2022-17:35:18","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0394605237411706"
"03_08_2022-17:35:19","\\usni25pxed\physicaldisk(0 c:)\% idle time","100.001262906004"
"03_08_2022-17:35:19","\\usni25pxed\physicaldisk(_total)\% idle time","100.001262906004"
"03_08_2022-17:35:19","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:35:19","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0"
"03_08_2022-17:35:19","\\usni25pxed\memory\pages/sec","0"
"03_08_2022-17:35:19","\\usni25pxed\memory\available mbytes","21757"
"03_08_2022-17:35:19","\\usni25pxed\processor(_total)\% processor time","32.0224634184857"
"03_08_2022-17:35:19","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","1038674.96052713"
"03_08_2022-17:35:19","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:35:19","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:35:19","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:35:19","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:35:19","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0"
"03_08_2022-17:35:19","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0"
"03_08_2022-17:35:20","\\usni25pxed\physicaldisk(0 c:)\% idle time","98.8616024443174"
"03_08_2022-17:35:20","\\usni25pxed\physicaldisk(_total)\% idle time","98.8616024443174"
"03_08_2022-17:35:20","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:35:20","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.00380306666666667"
"03_08_2022-17:35:20","\\usni25pxed\memory\pages/sec","0.992269525805309"
"03_08_2022-17:35:20","\\usni25pxed\memory\available mbytes","21710"
"03_08_2022-17:35:20","\\usni25pxed\processor(_total)\% processor time","21.3033415443752"
"03_08_2022-17:35:20","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","322096.641693558"
"03_08_2022-17:35:20","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:35:20","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:35:20","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:35:20","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:35:20","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0113319721813699"
"03_08_2022-17:35:20","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0113319721813699"
"03_08_2022-17:35:21","\\usni25pxed\physicaldisk(0 c:)\% idle time","97.9638808878519"
"03_08_2022-17:35:21","\\usni25pxed\physicaldisk(_total)\% idle time","97.9638808878519"
"03_08_2022-17:35:21","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:35:21","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.00407242"
"03_08_2022-17:35:21","\\usni25pxed\memory\pages/sec","7.95205546717729"
"03_08_2022-17:35:21","\\usni25pxed\memory\available mbytes","21684"
"03_08_2022-17:35:21","\\usni25pxed\processor(_total)\% processor time","23.3234504886576"
"03_08_2022-17:35:21","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","168321.158073742"
"03_08_2022-17:35:21","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:35:21","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:35:21","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:35:21","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:35:21","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0202570321470574"
"03_08_2022-17:35:21","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0202570321470574"
"03_08_2022-17:35:22","\\usni25pxed\physicaldisk(0 c:)\% idle time","98.3322568792378"
"03_08_2022-17:35:22","\\usni25pxed\physicaldisk(_total)\% idle time","98.3322568792378"
"03_08_2022-17:35:22","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:35:22","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000161698823529412"
"03_08_2022-17:35:22","\\usni25pxed\memory\pages/sec","1.98853727572779"
"03_08_2022-17:35:22","\\usni25pxed\memory\available mbytes","21634"
"03_08_2022-17:35:22","\\usni25pxed\processor(_total)\% processor time","30.0802045312502"
"03_08_2022-17:35:22","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","146004.372395762"
"03_08_2022-17:35:22","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:35:22","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:35:22","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:35:22","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:35:22","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.013941000371414"
"03_08_2022-17:35:22","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.013941000371414"
"03_08_2022-17:35:23","\\usni25pxed\physicaldisk(0 c:)\% idle time","97.3216028083487"
"03_08_2022-17:35:23","\\usni25pxed\physicaldisk(_total)\% idle time","97.3216028083487"
"03_08_2022-17:35:23","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:35:23","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000787583333333333"
"03_08_2022-17:35:23","\\usni25pxed\memory\pages/sec","2.97321401759409"
"03_08_2022-17:35:23","\\usni25pxed\memory\available mbytes","21591"
"03_08_2022-17:35:23","\\usni25pxed\processor(_total)\% processor time","24.1197770248808"
"03_08_2022-17:35:23","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","111297.311391939"
"03_08_2022-17:35:23","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:35:23","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:35:23","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:35:23","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:35:23","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0328877894412391"
"03_08_2022-17:35:23","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0328877894412391"
"03_08_2022-17:35:24","\\usni25pxed\physicaldisk(0 c:)\% idle time","97.6426343563782"
"03_08_2022-17:35:24","\\usni25pxed\physicaldisk(_total)\% idle time","97.6426343563782"
"03_08_2022-17:35:24","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0.000193683333333333"
"03_08_2022-17:35:24","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000977818181818182"
"03_08_2022-17:35:24","\\usni25pxed\memory\pages/sec","58.2433777526289"
"03_08_2022-17:35:24","\\usni25pxed\memory\available mbytes","21499"
"03_08_2022-17:35:24","\\usni25pxed\processor(_total)\% processor time","22.8859421640124"
"03_08_2022-17:35:24","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","126954.768686425"
"03_08_2022-17:35:24","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:35:24","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:35:24","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:35:24","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:35:24","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0224511718721082"
"03_08_2022-17:35:24","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0224511718721082"
"03_08_2022-17:35:25","\\usni25pxed\physicaldisk(0 c:)\% idle time","96.7155461858941"
"03_08_2022-17:35:25","\\usni25pxed\physicaldisk(_total)\% idle time","96.7155461858941"
"03_08_2022-17:35:25","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:35:25","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000206121487603306"
"03_08_2022-17:35:25","\\usni25pxed\memory\pages/sec","85.3087957780971"
"03_08_2022-17:35:25","\\usni25pxed\memory\available mbytes","21991"
"03_08_2022-17:35:25","\\usni25pxed\processor(_total)\% processor time","42.3465797755551"
"03_08_2022-17:35:25","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","286139.428891932"
"03_08_2022-17:35:25","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:35:25","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:35:25","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:35:25","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:35:25","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0247386063536281"
"03_08_2022-17:35:25","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0247386063536281"
"03_08_2022-17:35:26","\\usni25pxed\physicaldisk(0 c:)\% idle time","98.8892136802105"
"03_08_2022-17:35:26","\\usni25pxed\physicaldisk(_total)\% idle time","98.8892136802105"
"03_08_2022-17:35:26","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:35:26","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000846384615384615"
"03_08_2022-17:35:26","\\usni25pxed\memory\pages/sec","65.5806953578994"
